```
$ ./benchmark_all.sh
2023-01-01T19:38:25+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 1.64, 1.64, 1.47
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
GeneratorCRZ<float>/LM/8                           7708 ns         7708 ns        90487
GeneratorCRZ<float>/LM/10                         20095 ns        20095 ns        35074
GeneratorCRZ<float>/LM/12                         75699 ns        75699 ns         9166
GeneratorCRZ<float>/LM/14                        346745 ns       346741 ns         2012
GeneratorCRZ<float>/LM/16                       1339568 ns      1339570 ns          495
GeneratorCRZ<float>/LM/18                       6185093 ns      6184915 ns          113
GeneratorCRZ<float>/LM/20                      26745955 ns     26744705 ns           26
GeneratorCRZ<float>/LM/22                     159250446 ns    159250787 ns            4
GeneratorCRZ<float>/LM/24                     650730433 ns    650703278 ns            1
GeneratorControlledPhaseShift<float>/LM/6          4972 ns         4972 ns       143204
GeneratorControlledPhaseShift<float>/LM/8          8599 ns         8599 ns        80614
GeneratorControlledPhaseShift<float>/LM/10        22706 ns        22706 ns        30489
GeneratorControlledPhaseShift<float>/LM/12        85473 ns        85473 ns         8162
GeneratorControlledPhaseShift<float>/LM/14       386049 ns       386045 ns         1802
GeneratorControlledPhaseShift<float>/LM/16      1546878 ns      1546880 ns          451
GeneratorControlledPhaseShift<float>/LM/18      6917578 ns      6917443 ns          101
GeneratorControlledPhaseShift<float>/LM/20     29424530 ns     29423532 ns           24
GeneratorControlledPhaseShift<float>/LM/22    178694729 ns    178688361 ns            4
GeneratorControlledPhaseShift<float>/LM/24    730299046 ns    730300741 ns            1
GeneratorSingleExcitation<float>/LM/6             16962 ns        16961 ns        41304
GeneratorSingleExcitation<float>/LM/8             58495 ns        58494 ns        11905
GeneratorSingleExcitation<float>/LM/10           224589 ns       224587 ns         3126
GeneratorSingleExcitation<float>/LM/12           887282 ns       887284 ns          785
GeneratorSingleExcitation<float>/LM/14          3554752 ns      3554757 ns          197
GeneratorSingleExcitation<float>/LM/16         14329417 ns     14329326 ns           48
GeneratorSingleExcitation<float>/LM/18         58180638 ns     58177051 ns           12
GeneratorSingleExcitation<float>/LM/20        233827569 ns    233827966 ns            3
GeneratorSingleExcitation<float>/LM/22        990054032 ns    990045450 ns            1
GeneratorSingleExcitation<float>/LM/24       3933049705 ns   3932987360 ns            1
GeneratorSingleExcitationMinus<float>/LM/6        16704 ns        16703 ns        41790
GeneratorSingleExcitationMinus<float>/LM/8        56683 ns        56682 ns        12290
GeneratorSingleExcitationMinus<float>/LM/10      216719 ns       216717 ns         3244
GeneratorSingleExcitationMinus<float>/LM/12      856106 ns       856106 ns          817
GeneratorSingleExcitationMinus<float>/LM/14     3402915 ns      3402918 ns          206
GeneratorSingleExcitationMinus<float>/LM/16    13698480 ns     13698421 ns           51
GeneratorSingleExcitationMinus<float>/LM/18    55090258 ns     55090392 ns           13
GeneratorSingleExcitationMinus<float>/LM/20   221287126 ns    221283945 ns            3
GeneratorSingleExcitationMinus<float>/LM/22   916827930 ns    916791919 ns            1
GeneratorSingleExcitationMinus<float>/LM/24  3688561501 ns   3688522773 ns            1
GeneratorRZ<float>/LM/6                            5030 ns         5030 ns       100000
GeneratorRZ<float>/LM/8                            8697 ns         8697 ns        80214
GeneratorRZ<float>/LM/10                          22206 ns        22206 ns        31339
GeneratorRZ<float>/LM/12                          82216 ns        82215 ns         8516
GeneratorRZ<float>/LM/14                         312586 ns       312582 ns         2239
GeneratorRZ<float>/LM/16                        1239743 ns      1239745 ns          564
GeneratorRZ<float>/LM/18                        5200481 ns      5200439 ns          136
GeneratorRZ<float>/LM/20                       21111841 ns     21111560 ns           33
GeneratorRZ<float>/LM/22                      135683788 ns    135684069 ns            6
GeneratorRZ<float>/LM/24                      529181579 ns    529149348 ns            1
GeneratorSingleExcitationPlus<float>/LM/6         16882 ns        16882 ns        41312
GeneratorSingleExcitationPlus<float>/LM/8         58090 ns        58090 ns        12104
GeneratorSingleExcitationPlus<float>/LM/10       221927 ns       221927 ns         3149
GeneratorSingleExcitationPlus<float>/LM/12       884103 ns       884103 ns          793
GeneratorSingleExcitationPlus<float>/LM/14      3521040 ns      3521041 ns          199
GeneratorSingleExcitationPlus<float>/LM/16     14122870 ns     14122884 ns           50
GeneratorSingleExcitationPlus<float>/LM/18     56863543 ns     56862718 ns           12
GeneratorSingleExcitationPlus<float>/LM/20    230850520 ns    230851360 ns            3
GeneratorSingleExcitationPlus<float>/LM/22    944521187 ns    944497426 ns            1
GeneratorSingleExcitationPlus<float>/LM/24   3825846234 ns   3825789380 ns            1
GeneratorIsingZZ<float>/LM/6                       4716 ns         4716 ns       150491
GeneratorIsingZZ<float>/LM/8                       7685 ns         7685 ns        91708
GeneratorIsingZZ<float>/LM/10                     19827 ns        19827 ns        35326
GeneratorIsingZZ<float>/LM/12                     68185 ns        68185 ns        10297
GeneratorIsingZZ<float>/LM/14                    260015 ns       260012 ns         2682
GeneratorIsingZZ<float>/LM/16                   1033522 ns      1033523 ns          672
GeneratorIsingZZ<float>/LM/18                   4378562 ns      4378506 ns          159
GeneratorIsingZZ<float>/LM/20                  18968920 ns     18968968 ns           37
GeneratorIsingZZ<float>/LM/22                 121041375 ns    121039685 ns            6
GeneratorIsingZZ<float>/LM/24                 477845737 ns    477839032 ns            2
Identity<float>/LM/6                               4188 ns         4188 ns       168958
Identity<float>/LM/8                               4196 ns         4196 ns       166456
Identity<float>/LM/10                              4218 ns         4218 ns       165601
Identity<float>/LM/12                              4886 ns         4886 ns       133739
Identity<float>/LM/14                              7475 ns         7475 ns        88450
Identity<float>/LM/16                             24047 ns        24047 ns        26695
Identity<float>/LM/18                             93393 ns        93393 ns         7296
Identity<float>/LM/20                            832752 ns       832728 ns          809
Identity<float>/LM/22                          25538456 ns     25538150 ns           28
Identity<float>/LM/24                         107900167 ns    107898611 ns            6
PauliX<float>/LM/6                                 6501 ns         6501 ns       107589
PauliX<float>/LM/8                                13552 ns        13552 ns        51672
PauliX<float>/LM/10                               40772 ns        40769 ns        17237
PauliX<float>/LM/12                              149578 ns       149573 ns         4672
PauliX<float>/LM/14                              585225 ns       585185 ns         1197
PauliX<float>/LM/16                             2316362 ns      2316238 ns          302
PauliX<float>/LM/18                             9385575 ns      9385173 ns           74
PauliX<float>/LM/20                            38611338 ns     38611455 ns           18
PauliX<float>/LM/22                           192265619 ns    192239989 ns            4
PauliX<float>/LM/24                           773145184 ns    773093318 ns            1
PauliY<float>/LM/6                                 6226 ns         6225 ns       114618
PauliY<float>/LM/8                                12121 ns        12121 ns        57706
PauliY<float>/LM/10                               34683 ns        34683 ns        20175
PauliY<float>/LM/12                              126707 ns       126703 ns         5540
