```
$ ./bin/bench_kernels 
2023-01-11T22:23:50+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 6.83, 6.42, 6.08
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
SingleQubitOp<double>/AVX2/6/1                     4051 ns         4051 ns       174119
SingleQubitOp<double>/AVX2/8/1                     8452 ns         8452 ns        83084
SingleQubitOp<double>/AVX2/10/1                   25957 ns        25956 ns        27050
SingleQubitOp<double>/AVX2/12/1                  101894 ns       101887 ns         6936
SingleQubitOp<double>/AVX2/14/1                  411416 ns       411412 ns         1753
SingleQubitOp<double>/AVX2/16/1                 1709206 ns      1709161 ns          402
SingleQubitOp<double>/AVX2/18/1                 8042532 ns      8042551 ns           88
SingleQubitOp<double>/AVX2/20/1                58165669 ns     58164907 ns           13
SingleQubitOp<double>/AVX2/22/1               335800876 ns    335801759 ns            2
SingleQubitOp<double>/AVX2/24/1              1422923785 ns   1422859459 ns            1
GeneratorDoubleExcitation<double>/PI/6            16244 ns        16243 ns        43572
GeneratorDoubleExcitation<double>/PI/8            26316 ns        26315 ns        26915
GeneratorDoubleExcitation<double>/PI/10           53277 ns        53277 ns        13150
GeneratorDoubleExcitation<double>/PI/12          188808 ns       188808 ns         3623
GeneratorDoubleExcitation<double>/PI/14          633534 ns       633494 ns          998
GeneratorDoubleExcitation<double>/PI/16         3004168 ns      3004173 ns          217
GeneratorDoubleExcitation<double>/PI/18        15827467 ns     15826985 ns           45
GeneratorDoubleExcitation<double>/PI/20        99976219 ns     99973695 ns            7
GeneratorDoubleExcitation<double>/PI/22       486175616 ns    486157705 ns            2
GeneratorDoubleExcitation<double>/PI/24      1871698825 ns   1871640011 ns            1
GeneratorRX<double>/PI/6                          15739 ns        15739 ns        46117
GeneratorRX<double>/PI/8                          28039 ns        28038 ns        24872
GeneratorRX<double>/PI/10                         72411 ns        72410 ns         9750
GeneratorRX<double>/PI/12                        219093 ns       219084 ns         3216
GeneratorRX<double>/PI/14                        795463 ns       795465 ns          885
GeneratorRX<double>/PI/16                       3437952 ns      3437802 ns          209
GeneratorRX<double>/PI/18                      14790252 ns     14789969 ns           48
GeneratorRX<double>/PI/20                      90797526 ns     90797767 ns            7
GeneratorRX<double>/PI/22                     483785649 ns    483423545 ns            2
GeneratorRX<double>/PI/24                    2991567144 ns   2991454871 ns            1
GeneratorDoubleExcitationPlus<double>/PI/6        16672 ns        16672 ns        41901
GeneratorDoubleExcitationPlus<double>/PI/8        27617 ns        27617 ns        25177
GeneratorDoubleExcitationPlus<double>/PI/10       64036 ns        64036 ns        10653
GeneratorDoubleExcitationPlus<double>/PI/12      229785 ns       229781 ns         2974
GeneratorDoubleExcitationPlus<double>/PI/14      937723 ns       937697 ns          833
GeneratorDoubleExcitationPlus<double>/PI/16     3951094 ns      3951021 ns          176
GeneratorDoubleExcitationPlus<double>/PI/18    16534375 ns     16533903 ns           44
GeneratorDoubleExcitationPlus<double>/PI/20    80090576 ns     80090774 ns            7
GeneratorDoubleExcitationPlus<double>/PI/22   425032317 ns    425020197 ns            2
GeneratorDoubleExcitationPlus<double>/PI/24  1768616503 ns   1768566937 ns            1
GeneratorIsingXX<double>/PI/6                     15255 ns        15254 ns        45264
GeneratorIsingXX<double>/PI/8                     25596 ns        25595 ns        27264
GeneratorIsingXX<double>/PI/10                    62206 ns        62205 ns        11550
GeneratorIsingXX<double>/PI/12                   179228 ns       179228 ns         3941
GeneratorIsingXX<double>/PI/14                   651206 ns       651183 ns         1108
GeneratorIsingXX<double>/PI/16                  2634410 ns      2634375 ns          256
GeneratorIsingXX<double>/PI/18                 11498342 ns     11497599 ns           62
GeneratorIsingXX<double>/PI/20                 58163790 ns     58162242 ns           10
GeneratorIsingXX<double>/PI/22                330647591 ns    330634322 ns            2
GeneratorIsingXX<double>/PI/24               2081710227 ns   2081190195 ns            1
GeneratorDoubleExcitationMinus<double>/PI/6       15375 ns        15375 ns        45709
GeneratorDoubleExcitationMinus<double>/PI/8       22275 ns        22275 ns        31564
GeneratorDoubleExcitationMinus<double>/PI/10      41394 ns        41394 ns        16994
GeneratorDoubleExcitationMinus<double>/PI/12     113979 ns       113974 ns         6160
GeneratorDoubleExcitationMinus<double>/PI/14     371824 ns       371820 ns         1904
GeneratorDoubleExcitationMinus<double>/PI/16    1403860 ns      1403862 ns          500
GeneratorDoubleExcitationMinus<double>/PI/18    5632764 ns      5632389 ns          122
GeneratorDoubleExcitationMinus<double>/PI/20   27412167 ns     27410904 ns           25
GeneratorDoubleExcitationMinus<double>/PI/22  159547782 ns    159541562 ns            4
GeneratorDoubleExcitationMinus<double>/PI/24  645867184 ns    645852432 ns            1
GeneratorRZ<double>/PI/6                          14648 ns        14648 ns        48119
GeneratorRZ<double>/PI/8                          25423 ns        25423 ns        27789
GeneratorRZ<double>/PI/10                         60012 ns        60012 ns        11711
GeneratorRZ<double>/PI/12                        165298 ns       165290 ns         4194
GeneratorRZ<double>/PI/14                        580030 ns       580028 ns         1224
GeneratorRZ<double>/PI/16                       2414330 ns      2414185 ns          284
GeneratorRZ<double>/PI/18                      11009291 ns     11009318 ns           62
GeneratorRZ<double>/PI/20                      55017094 ns     55016119 ns           11
GeneratorRZ<double>/PI/22                     313856310 ns    313856989 ns            2
GeneratorRZ<double>/PI/24                    2665150430 ns   2665072425 ns            1
GeneratorCRZ<double>/PI/6                         14529 ns        14528 ns        48706
GeneratorCRZ<double>/PI/8                         23166 ns        23165 ns        30248
GeneratorCRZ<double>/PI/10                        50263 ns        50263 ns        13970
GeneratorCRZ<double>/PI/12                       147358 ns       147358 ns         4637
GeneratorCRZ<double>/PI/14                       517093 ns       517089 ns         1372
GeneratorCRZ<double>/PI/16                      2156894 ns      2156820 ns          317
GeneratorCRZ<double>/PI/18                      9886170 ns      9886117 ns           70
GeneratorCRZ<double>/PI/20                     52151153 ns     52150143 ns           12
GeneratorCRZ<double>/PI/22                    291578227 ns    291579158 ns            2
GeneratorCRZ<double>/PI/24                   2012569169 ns   2012524165 ns            1
GeneratorControlledPhaseShift<double>/PI/6        14687 ns        14687 ns        46320
GeneratorControlledPhaseShift<double>/PI/8        22614 ns        22613 ns        30654
GeneratorControlledPhaseShift<double>/PI/10       49838 ns        49838 ns        14095
GeneratorControlledPhaseShift<double>/PI/12      148722 ns       148722 ns         4739
GeneratorControlledPhaseShift<double>/PI/14      514773 ns       514767 ns         1353
GeneratorControlledPhaseShift<double>/PI/16     2121996 ns      2121925 ns          322
GeneratorControlledPhaseShift<double>/PI/18     9924283 ns      9924194 ns           69
GeneratorControlledPhaseShift<double>/PI/20    51016060 ns     51014948 ns           11
