```
$ ./bin/bench_kernels 
2023-01-11T22:19:47+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 5.90, 5.86, 5.84
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
RY<double>/AVX2/14                               268224 ns       268190 ns         2576
RY<double>/AVX2/16                              1635002 ns      1634864 ns          399
RY<double>/AVX2/18                              7357398 ns      7355105 ns           93
RY<double>/AVX2/20                             34481981 ns     34476902 ns           20
RY<double>/AVX2/22                            241514347 ns    241461790 ns            3
RY<double>/AVX2/24                           1034250105 ns   1034178722 ns            1
RX<double>/AVX2/6                                  5951 ns         5950 ns       119343
RX<double>/AVX2/8                                  9348 ns         9347 ns        75829
RX<double>/AVX2/10                                22182 ns        22180 ns        32326
RX<double>/AVX2/12                                82223 ns        82213 ns         8596
RX<double>/AVX2/14                               312360 ns       312277 ns         2214
RX<double>/AVX2/16                              1363057 ns      1362980 ns          510
RX<double>/AVX2/18                              6754924 ns      6754408 ns          103
RX<double>/AVX2/20                             35874717 ns     35870225 ns           20
RX<double>/AVX2/22                            237400319 ns    237381326 ns            3
RX<double>/AVX2/24                           1019891955 ns   1019739270 ns            1
SWAP<double>/AVX2/6                                4751 ns         4750 ns       148093
SWAP<double>/AVX2/8                                6297 ns         6297 ns       112991
SWAP<double>/AVX2/10                              13398 ns        13398 ns        56951
SWAP<double>/AVX2/12                              41944 ns        41941 ns        16858
SWAP<double>/AVX2/14                             173612 ns       173603 ns         4621
SWAP<double>/AVX2/16                             741121 ns       740942 ns          955
SWAP<double>/AVX2/18                            4600739 ns      4600345 ns          149
SWAP<double>/AVX2/20                           26963648 ns     26959488 ns           25
SWAP<double>/AVX2/22                          192624823 ns    192609137 ns            4
SWAP<double>/AVX2/24                          767883843 ns    767744509 ns            1
CZ<double>/AVX2/6                                  4320 ns         4320 ns       159492
CZ<double>/AVX2/8                                  5779 ns         5778 ns       123349
CZ<double>/AVX2/10                                11864 ns        11864 ns        61295
CZ<double>/AVX2/12                                36873 ns        36866 ns        17652
CZ<double>/AVX2/14                               136152 ns       136138 ns         5249
CZ<double>/AVX2/16                               588702 ns       588590 ns         1156
CZ<double>/AVX2/18                              3065634 ns      3065310 ns          227
CZ<double>/AVX2/20                             15929869 ns     15927991 ns           36
CZ<double>/AVX2/22                            139781097 ns    139734241 ns            5
CZ<double>/AVX2/24                            572749190 ns    572613836 ns            1
CNOT<double>/AVX2/6                                4099 ns         4099 ns       171257
CNOT<double>/AVX2/8                                5623 ns         5622 ns       121725
CNOT<double>/AVX2/10                              11688 ns        11688 ns        57618
CNOT<double>/AVX2/12                              38967 ns        38963 ns        17399
CNOT<double>/AVX2/14                             134973 ns       134957 ns         5162
CNOT<double>/AVX2/16                             682861 ns       682805 ns         1003
CNOT<double>/AVX2/18                            4060920 ns      4060690 ns          160
CNOT<double>/AVX2/20                           23588875 ns     23585706 ns           29
CNOT<double>/AVX2/22                          167865708 ns    167844918 ns            4
CNOT<double>/AVX2/24                          662364230 ns    662277469 ns            1
IsingZZ<double>/AVX2/6                             6272 ns         6270 ns       112742
IsingZZ<double>/AVX2/8                             9605 ns         9604 ns        72724
IsingZZ<double>/AVX2/10                           23328 ns        23327 ns        30389
IsingZZ<double>/AVX2/12                           81401 ns        81400 ns         8626
IsingZZ<double>/AVX2/14                          309225 ns       309183 ns         2305
IsingZZ<double>/AVX2/16                         1311860 ns      1311752 ns          534
IsingZZ<double>/AVX2/18                         7154649 ns      7154430 ns           99
IsingZZ<double>/AVX2/20                        35569080 ns     35566697 ns           18
IsingZZ<double>/AVX2/22                       235191717 ns    235140636 ns            3
IsingZZ<double>/AVX2/24                      1007938925 ns   1007887812 ns            1
T<double>/AVX2/6                                   4703 ns         4703 ns       148246
T<double>/AVX2/8                                   6946 ns         6946 ns        97979
T<double>/AVX2/10                                 16167 ns        16166 ns        43242
T<double>/AVX2/12                                 59469 ns        59462 ns        12023
T<double>/AVX2/14                                221093 ns       221077 ns         3169
T<double>/AVX2/16                               1007696 ns      1007511 ns          723
T<double>/AVX2/18                               4885857 ns      4885490 ns          133
T<double>/AVX2/20                              26202295 ns     26194017 ns           21
T<double>/AVX2/22                             182398059 ns    182374366 ns            4
T<double>/AVX2/24                             695588060 ns    695488798 ns            1
IsingXX<double>/AVX2/6                             5817 ns         5817 ns       121596
IsingXX<double>/AVX2/8                             9434 ns         9434 ns        74634
IsingXX<double>/AVX2/10                           24052 ns        24050 ns        29415
IsingXX<double>/AVX2/12                           82733 ns        82721 ns         8566
IsingXX<double>/AVX2/14                          323171 ns       323146 ns         2185
IsingXX<double>/AVX2/16                         1339404 ns      1339206 ns          513
IsingXX<double>/AVX2/18                         7247787 ns      7246847 ns           96
IsingXX<double>/AVX2/20                        39852063 ns     39848049 ns           18
IsingXX<double>/AVX2/22                       291103936 ns    291081506 ns            2
IsingXX<double>/AVX2/24                      1050990598 ns   1050893198 ns            1
SingleQubitOp<double>/AVX2/6/1                     4458 ns         4458 ns       156908
SingleQubitOp<double>/AVX2/8/1                     8662 ns         8661 ns        80591
SingleQubitOp<double>/AVX2/10/1                   25779 ns        25778 ns        27154
SingleQubitOp<double>/AVX2/12/1                  102408 ns       102405 ns         6757
SingleQubitOp<double>/AVX2/14/1                  390204 ns       390201 ns         1731
SingleQubitOp<double>/AVX2/16/1                 1720261 ns      1719978 ns          416
SingleQubitOp<double>/AVX2/18/1                 7863098 ns      7862670 ns           85
SingleQubitOp<double>/AVX2/20/1                47694939 ns     47686755 ns           11
SingleQubitOp<double>/AVX2/22/1               308895647 ns    308893373 ns            2
SingleQubitOp<double>/AVX2/24/1              1286845447 ns   1286671278 ns            1
GeneratorDoubleExcitationMinus<double>/PI/6       17138 ns        17135 ns        41208
GeneratorDoubleExcitationMinus<double>/PI/8       24627 ns        24624 ns        28220
GeneratorDoubleExcitationMinus<double>/PI/10      45779 ns        45777 ns        15277
GeneratorDoubleExcitationMinus<double>/PI/12     131869 ns       131864 ns         5339
GeneratorDoubleExcitationMinus<double>/PI/14     430084 ns       430040 ns         1631
GeneratorDoubleExcitationMinus<double>/PI/16    1704283 ns      1704140 ns          432
GeneratorDoubleExcitationMinus<double>/PI/18    7610893 ns      7609568 ns          100
GeneratorDoubleExcitationMinus<double>/PI/20   35758172 ns     35753324 ns           20
