```
$docker container run -it --rm 515ef2898ccc /opt/install/bin/bench_kernels
2023-01-04T05:22:41+00:00
Running /opt/install/bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.62, 0.58, 0.72
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
IsingZZ<float>/AVX2/22                        105391027 ns    105382743 ns            7
IsingZZ<float>/AVX2/24                        500896169 ns    500853650 ns            1
T<float>/AVX2/6                                    4889 ns         4888 ns       143794
T<float>/AVX2/8                                    6157 ns         6157 ns       112833
T<float>/AVX2/10                                  10512 ns        10512 ns        66223
T<float>/AVX2/12                                  28021 ns        28018 ns        24586
T<float>/AVX2/14                                 110752 ns       110742 ns         6848
T<float>/AVX2/16                                 401820 ns       401733 ns         1797
T<float>/AVX2/18                                2401685 ns      2401559 ns          308
T<float>/AVX2/20                               10130408 ns     10130109 ns           66
T<float>/AVX2/22                               83446202 ns     83439508 ns            8
T<float>/AVX2/24                              370836408 ns    370794195 ns            2
IsingXX<float>/AVX2/6                              5103 ns         5103 ns       139527
IsingXX<float>/AVX2/8                              6663 ns         6662 ns       105226
IsingXX<float>/AVX2/10                            12746 ns        12745 ns        55011
IsingXX<float>/AVX2/12                            36650 ns        36649 ns        18801
IsingXX<float>/AVX2/14                           140819 ns       140785 ns         5004
IsingXX<float>/AVX2/16                           538323 ns       538261 ns         1295
IsingXX<float>/AVX2/18                          3289588 ns      3289089 ns          215
IsingXX<float>/AVX2/20                         14375781 ns     14375325 ns           47
IsingXX<float>/AVX2/22                        111195748 ns    111164124 ns            6
IsingXX<float>/AVX2/24                        512471398 ns    512427044 ns            1
SingleQubitOp<float>/AVX2/6/1                      4427 ns         4426 ns       158784
SingleQubitOp<float>/AVX2/8/1                      6387 ns         6387 ns       111563
SingleQubitOp<float>/AVX2/10/1                    14380 ns        14378 ns        48867
SingleQubitOp<float>/AVX2/12/1                    47135 ns        47131 ns        14861
SingleQubitOp<float>/AVX2/14/1                   187329 ns       187321 ns         3714
SingleQubitOp<float>/AVX2/16/1                   748686 ns       748579 ns          936
SingleQubitOp<float>/AVX2/18/1                  3633202 ns      3632762 ns          195
SingleQubitOp<float>/AVX2/20/1                 16115899 ns     16113164 ns           43
SingleQubitOp<float>/AVX2/22/1                118055571 ns    118037181 ns            6
SingleQubitOp<float>/AVX2/24/1                523763411 ns    523721003 ns            1
GeneratorDoubleExcitationMinus<float>/PI/6        20066 ns        20064 ns        35509
GeneratorDoubleExcitationMinus<float>/PI/8        33074 ns        33072 ns        21143
GeneratorDoubleExcitationMinus<float>/PI/10       76928 ns        76923 ns         9134
GeneratorDoubleExcitationMinus<float>/PI/12      248337 ns       248315 ns         2823
GeneratorDoubleExcitationMinus<float>/PI/14      896471 ns       896389 ns          790
GeneratorDoubleExcitationMinus<float>/PI/16     3474489 ns      3474462 ns          202
GeneratorDoubleExcitationMinus<float>/PI/18    13830835 ns     13829110 ns           51
GeneratorDoubleExcitationMinus<float>/PI/20    57262751 ns     57258844 ns           11
GeneratorDoubleExcitationMinus<float>/PI/22   252426935 ns    252402742 ns            3
GeneratorDoubleExcitationMinus<float>/PI/24  1016456194 ns   1016251234 ns            1
GeneratorDoubleExcitationPlus<float>/PI/6         22691 ns        22688 ns        30687
GeneratorDoubleExcitationPlus<float>/PI/8         44621 ns        44619 ns        15829
GeneratorDoubleExcitationPlus<float>/PI/10       121519 ns       121514 ns         5794
GeneratorDoubleExcitationPlus<float>/PI/12       426104 ns       426098 ns         1630
GeneratorDoubleExcitationPlus<float>/PI/14      1611716 ns      1611525 ns          435
GeneratorDoubleExcitationPlus<float>/PI/16      6449100 ns      6448731 ns          110
GeneratorDoubleExcitationPlus<float>/PI/18     26348108 ns     26345296 ns           26
GeneratorDoubleExcitationPlus<float>/PI/20    108785905 ns    108762736 ns            6
GeneratorDoubleExcitationPlus<float>/PI/22    473073866 ns    472989897 ns            2
GeneratorDoubleExcitationPlus<float>/PI/24   1995065480 ns   1994783923 ns            1
GeneratorIsingXY<float>/PI/6                      18765 ns        18763 ns        36973
GeneratorIsingXY<float>/PI/8                      30770 ns        30767 ns        22761
GeneratorIsingXY<float>/PI/10                     72855 ns        72851 ns         9584
GeneratorIsingXY<float>/PI/12                    211225 ns       211205 ns         3331
GeneratorIsingXY<float>/PI/14                    769180 ns       769089 ns          925
GeneratorIsingXY<float>/PI/16                   2970595 ns      2970428 ns          236
GeneratorIsingXY<float>/PI/18                  11953398 ns     11951765 ns           58
GeneratorIsingXY<float>/PI/20                  51505259 ns     51501530 ns           12
GeneratorIsingXY<float>/PI/22                 251734020 ns    251695457 ns            3
GeneratorIsingXY<float>/PI/24                1763800604 ns   1762981964 ns            1
GeneratorIsingXX<float>/PI/6                      18840 ns        18836 ns        37607
GeneratorIsingXX<float>/PI/8                      30773 ns        30771 ns        22445
GeneratorIsingXX<float>/PI/10                     75264 ns        75248 ns         9279
GeneratorIsingXX<float>/PI/12                    220414 ns       220405 ns         3187
GeneratorIsingXX<float>/PI/14                    820002 ns       819893 ns          862
GeneratorIsingXX<float>/PI/16                   3186560 ns      3186251 ns          223
GeneratorIsingXX<float>/PI/18                  12734411 ns     12732576 ns           55
GeneratorIsingXX<float>/PI/20                  54027697 ns     54020767 ns           12
GeneratorIsingXX<float>/PI/22                 251602635 ns    251564908 ns            3
GeneratorIsingXX<float>/PI/24                1755739672 ns   1755559193 ns            1
GeneratorIsingZZ<float>/PI/6                      18048 ns        18046 ns        38923
GeneratorIsingZZ<float>/PI/8                      28647 ns        28646 ns        24731
GeneratorIsingZZ<float>/PI/10                     64807 ns        64799 ns        10842
GeneratorIsingZZ<float>/PI/12                    177205 ns       177199 ns         3929
GeneratorIsingZZ<float>/PI/14                    623322 ns       623268 ns         1126
GeneratorIsingZZ<float>/PI/16                   2397792 ns      2397649 ns          290
GeneratorIsingZZ<float>/PI/18                   9366796 ns      9366032 ns           74
GeneratorIsingZZ<float>/PI/20                  38109610 ns     38105370 ns           18
GeneratorIsingZZ<float>/PI/22                 187878747 ns    187866240 ns            4
GeneratorIsingZZ<float>/PI/24                1516438941 ns   1516212367 ns            1
GeneratorCRY<float>/PI/6                          28521 ns        28513 ns        24592
GeneratorCRY<float>/PI/8                          71005 ns        71000 ns         9664
GeneratorCRY<float>/PI/10                        235777 ns       235760 ns         2943
GeneratorCRY<float>/PI/12                        875988 ns       875918 ns          802
GeneratorCRY<float>/PI/14                       3411779 ns      3411250 ns          205
GeneratorCRY<float>/PI/16                      13632025 ns     13630172 ns           51
GeneratorCRY<float>/PI/18                      55006710 ns     55006222 ns           13
GeneratorCRY<float>/PI/20                     223313450 ns    223263280 ns            3
GeneratorCRY<float>/PI/22                     932444843 ns    932355413 ns            1
GeneratorCRY<float>/PI/24                    4453006132 ns   4452434213 ns            1
GeneratorCRX<float>/PI/6                          18407 ns        18405 ns        37990
GeneratorCRX<float>/PI/8                          29875 ns        29868 ns        23476
GeneratorCRX<float>/PI/10                         72118 ns        72106 ns         9659
GeneratorCRX<float>/PI/12                        206972 ns       206966 ns         3397
GeneratorCRX<float>/PI/14                        760761 ns       760651 ns          952
GeneratorCRX<float>/PI/16                       2920520 ns      2920279 ns          239
GeneratorCRX<float>/PI/18                      11928676 ns     11927214 ns           59
GeneratorCRX<float>/PI/20                      48894461 ns     48886563 ns           13
GeneratorCRX<float>/PI/22                     249856933 ns    249817130 ns            3
GeneratorCRX<float>/PI/24                    1788926465 ns   1788122980 ns            1
GeneratorControlledPhaseShift<float>/PI/6         18125 ns        18120 ns        39163
GeneratorControlledPhaseShift<float>/PI/8         27654 ns        27650 ns        25590
GeneratorControlledPhaseShift<float>/PI/10        63257 ns        63250 ns        11019
GeneratorControlledPhaseShift<float>/PI/12       167785 ns       167760 ns         4185
GeneratorControlledPhaseShift<float>/PI/14       585534 ns       585514 ns         1196
GeneratorControlledPhaseShift<float>/PI/16      2260909 ns      2260643 ns          310
GeneratorControlledPhaseShift<float>/PI/18      9026243 ns      9025344 ns           78
GeneratorControlledPhaseShift<float>/PI/20     38038273 ns     38030387 ns           18
GeneratorControlledPhaseShift<float>/PI/22    198132175 ns    198065546 ns            3
GeneratorControlledPhaseShift<float>/PI/24   1594002789 ns   1592456295 ns            1
GeneratorCRZ<float>/PI/6                          18183 ns        18180 ns        38430
GeneratorCRZ<float>/PI/8                          28068 ns        28064 ns        24708
GeneratorCRZ<float>/PI/10                         62711 ns        62705 ns        11143
GeneratorCRZ<float>/PI/12                        174645 ns       174620 ns         3998
GeneratorCRZ<float>/PI/14                        627098 ns       627032 ns         1126
GeneratorCRZ<float>/PI/16                       2398978 ns      2398561 ns          291
GeneratorCRZ<float>/PI/18                       9682032 ns      9680366 ns           72
GeneratorCRZ<float>/PI/20                      40937629 ns     40931988 ns           17
GeneratorCRZ<float>/PI/22                     216689424 ns    216661007 ns            3
GeneratorCRZ<float>/PI/24                    1644351458 ns   1644094817 ns            1
