```
$ ./bin/bench_kernels
2023-01-04T06:35:37+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.52, 0.65, 1.03
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
PauliX<double>/AVX2/6                              4076 ns         4075 ns       171784
PauliX<double>/AVX2/8                              6747 ns         6746 ns       104332
PauliX<double>/AVX2/10                            18446 ns        18446 ns        38955
PauliX<double>/AVX2/12                            65700 ns        65688 ns        10904
PauliX<double>/AVX2/14                           244382 ns       244362 ns         2759
PauliX<double>/AVX2/16                          1143294 ns      1143145 ns          609
PauliX<double>/AVX2/18                          6430692 ns      6429862 ns          109
PauliX<double>/AVX2/20                         35348643 ns     35332845 ns           21
PauliX<double>/AVX2/22                        228170230 ns    228131781 ns            3
PauliX<double>/AVX2/24                       1003560193 ns   1003310915 ns            1
PauliY<double>/AVX2/6                              4676 ns         4675 ns       147692
PauliY<double>/AVX2/8                              9784 ns         9782 ns        76288
PauliY<double>/AVX2/10                            28794 ns        28793 ns        25685
PauliY<double>/AVX2/12                           107023 ns       107003 ns         6489
PauliY<double>/AVX2/14                           402574 ns       402549 ns         1814
PauliY<double>/AVX2/16                          1570129 ns      1569738 ns          428
PauliY<double>/AVX2/18                          7114628 ns      7113675 ns           99
PauliY<double>/AVX2/20                         35945519 ns     35936788 ns           19
PauliY<double>/AVX2/22                        242250712 ns    242154517 ns            3
PauliY<double>/AVX2/24                       1014966413 ns   1014688218 ns            1
SWAP<double>/AVX2/6                                4388 ns         4387 ns       156105
SWAP<double>/AVX2/8                                6378 ns         6377 ns       109726
SWAP<double>/AVX2/10                              14836 ns        14835 ns        47848
SWAP<double>/AVX2/12                              53643 ns        53638 ns        14355
SWAP<double>/AVX2/14                             191449 ns       191433 ns         4120
SWAP<double>/AVX2/16                             854853 ns       854706 ns          816
SWAP<double>/AVX2/18                            4961711 ns      4961274 ns          151
SWAP<double>/AVX2/20                           27253411 ns     27247212 ns           23
SWAP<double>/AVX2/22                          198271751 ns    198250117 ns            4
SWAP<double>/AVX2/24                          786740717 ns    786722772 ns            1
PhaseShift<double>/AVX2/6                          5296 ns         5295 ns       126896
PhaseShift<double>/AVX2/8                          8374 ns         8374 ns        83061
PhaseShift<double>/AVX2/10                        20232 ns        20230 ns        34557
PhaseShift<double>/AVX2/12                        68023 ns        68021 ns        10372
PhaseShift<double>/AVX2/14                       257344 ns       257316 ns         2244
PhaseShift<double>/AVX2/16                      1094817 ns      1094645 ns          634
PhaseShift<double>/AVX2/18                      5368386 ns      5367710 ns          139
PhaseShift<double>/AVX2/20                     28968026 ns     28964716 ns           25
PhaseShift<double>/AVX2/22                    187916531 ns    187875187 ns            4
PhaseShift<double>/AVX2/24                    744177179 ns    744002317 ns            1
Hadamard<double>/AVX2/6                            4786 ns         4786 ns       141417
Hadamard<double>/AVX2/8                            8593 ns         8592 ns        80405
Hadamard<double>/AVX2/10                          22998 ns        22997 ns        27706
Hadamard<double>/AVX2/12                          90581 ns        90573 ns         8184
Hadamard<double>/AVX2/14                         478183 ns       478130 ns         1720
Hadamard<double>/AVX2/16                        1480733 ns      1480563 ns          506
Hadamard<double>/AVX2/18                        6949731 ns      6949584 ns          101
Hadamard<double>/AVX2/20                       35194800 ns     35185545 ns           20
Hadamard<double>/AVX2/22                      242457028 ns    242435053 ns            3
Hadamard<double>/AVX2/24                     1027541781 ns   1027406449 ns            1
SingleQubitOp<double>/AVX2/6/1                     4448 ns         4447 ns       155022
SingleQubitOp<double>/AVX2/8/1                     9515 ns         9513 ns        73104
SingleQubitOp<double>/AVX2/10/1                   30277 ns        30272 ns        23241
SingleQubitOp<double>/AVX2/12/1                  117497 ns       117479 ns         5983
SingleQubitOp<double>/AVX2/14/1                  468624 ns       468576 ns         1524
SingleQubitOp<double>/AVX2/16/1                 1887478 ns      1887311 ns          369
SingleQubitOp<double>/AVX2/18/1                 8114323 ns      8112490 ns           85
SingleQubitOp<double>/AVX2/20/1                40578146 ns     40568770 ns           14
SingleQubitOp<double>/AVX2/22/1               254293776 ns    254240176 ns            3
SingleQubitOp<double>/AVX2/24/1              1064058203 ns   1063796119 ns            1
GeneratorDoubleExcitation<double>/PI/6            16205 ns        16203 ns        43491
GeneratorDoubleExcitation<double>/PI/8            24779 ns        24775 ns        28593
GeneratorDoubleExcitation<double>/PI/10           48481 ns        48476 ns        14434
GeneratorDoubleExcitation<double>/PI/12          186846 ns       186807 ns         3741
GeneratorDoubleExcitation<double>/PI/14          677846 ns       677781 ns         1045
GeneratorDoubleExcitation<double>/PI/16         2985581 ns      2984627 ns          206
GeneratorDoubleExcitation<double>/PI/18        17546624 ns     17542422 ns           48
GeneratorDoubleExcitation<double>/PI/20        74223090 ns     74192631 ns            8
GeneratorDoubleExcitation<double>/PI/22       385604564 ns    385494870 ns            2
GeneratorDoubleExcitation<double>/PI/24      1780700834 ns   1780276470 ns            1
GeneratorRX<double>/PI/6                          16049 ns        16046 ns        43704
GeneratorRX<double>/PI/8                          30653 ns        30648 ns        23144
GeneratorRX<double>/PI/10                         79361 ns        79356 ns         8810
GeneratorRX<double>/PI/12                        243472 ns       243472 ns         2861
GeneratorRX<double>/PI/14                        891182 ns       891102 ns          785
GeneratorRX<double>/PI/16                       3617859 ns      3617761 ns          191
GeneratorRX<double>/PI/18                      15076969 ns     15074955 ns           46
GeneratorRX<double>/PI/20                      73529420 ns     73515289 ns            8
GeneratorRX<double>/PI/22                     384409518 ns    384354320 ns            2
GeneratorRX<double>/PI/24                    3127488500 ns   3126248980 ns            1
GeneratorDoubleExcitationPlus<double>/PI/6        16991 ns        16987 ns        41149
GeneratorDoubleExcitationPlus<double>/PI/8        27813 ns        27810 ns        25196
GeneratorDoubleExcitationPlus<double>/PI/10       65512 ns        65508 ns        10833
GeneratorDoubleExcitationPlus<double>/PI/12      228803 ns       228792 ns         2927
GeneratorDoubleExcitationPlus<double>/PI/14      845802 ns       845770 ns          764
GeneratorDoubleExcitationPlus<double>/PI/16     4208532 ns      4208112 ns          184
GeneratorDoubleExcitationPlus<double>/PI/18    17404347 ns     17401995 ns           43
GeneratorDoubleExcitationPlus<double>/PI/20    90746720 ns     90726665 ns            8
GeneratorDoubleExcitationPlus<double>/PI/22   457869031 ns    457812528 ns            2
GeneratorDoubleExcitationPlus<double>/PI/24  1904370559 ns   1904085215 ns            1
GeneratorIsingXX<double>/PI/6                     15497 ns        15496 ns        44262
